video_id,song_title,channel_name,original_title,audio_file,youtube_link
NkGbzw6tuF8,"Xenia_Casado,_Lment_Anells_de_Plata_(Visualizer)",XeniaCasadoVEVO,"Xenia Casado, Lment - Anells de Plata (Visualizer)",NkGbzw6tuF8.mp3,https://www.youtube.com/watch?v=NkGbzw6tuF8
u8kieqB5ks8,-_Que_chévere_(Videolyric),Mama Dousha,Mama Dousha - Que chévere (Videolyric),u8kieqB5ks8.mp3,https://www.youtube.com/watch?v=u8kieqB5ks8
3eiq35ye3N0,ft_SANTA_SALUT_ONE_SHOT_(videoclip_oficial),AUXILI,AUXILI ft SANTA SALUT - ONE SHOT  (videoclip oficial),3eiq35ye3N0.mp3,https://www.youtube.com/watch?v=3eiq35ye3N0
1VAlAyHLjno,Ratpenades_Atracament_(Videoclip_Oficial),Kasba Music,"Ratpenades - ""Atracament"" (Videoclip Oficial)",1VAlAyHLjno.mp3,https://www.youtube.com/watch?v=1VAlAyHLjno
YWuGpl7-tcg,Clar_que_t'he_trobat_a_faltar_(Boom_Boom_Fighters_Remix),The Tyets,Clar que t'he trobat a faltar (Boom Boom Fighters Remix),YWuGpl7-tcg.mp3,https://www.youtube.com/watch?v=YWuGpl7-tcg
TUDGZ-2TQps,i_el_Mariatxi_galàctic_El_Rock_&_Roll_és_mort,Joan Garriga,Joan Garriga i el Mariatxi galàctic - El Rock & Roll és mort,TUDGZ-2TQps.mp3,https://www.youtube.com/watch?v=TUDGZ-2TQps
YZ6frZ-QZCQ,-_Balla_la_masurca!_(àudio_oficial),Guillem Gisbert,Guillem Gisbert - Balla la masurca! (àudio oficial),YZ6frZ-QZCQ.mp3,https://www.youtube.com/watch?v=YZ6frZ-QZCQ
LrS4Aq7IDss,MARIA_HEIN_HANA_(Lyric_Video),Maria Hein,MARIA HEIN - HANA (Lyric Video),LrS4Aq7IDss.mp3,https://www.youtube.com/watch?v=LrS4Aq7IDss
kn2NltSDg-k,-_Que_m'abrasava_[Live],Júlia Colom,Júlia Colom - Júlia Colom “Que m'abrasava” [Live],kn2NltSDg-k.mp3,https://www.youtube.com/watch?v=kn2NltSDg-k
4yVHSeCyy-0,-_El_món_s'acaba_aquí_(Videoclip_Oficial),Socunbohemio,Socunbohemio - El món s'acaba aquí (Videoclip Oficial),4yVHSeCyy-0.mp3,https://www.youtube.com/watch?v=4yVHSeCyy-0
Nj5mmFoGJnI,GUINEU_Uralita_i_Amiant,GUINEU POP,GUINEU - Uralita i Amiant,Nj5mmFoGJnI.mp3,https://www.youtube.com/watch?v=Nj5mmFoGJnI
qqjI9LIycdM,-_Un_pardal_al_got_de_vi,El Pony Pisador,El Pony Pisador - Un pardal al got de vi,qqjI9LIycdM.mp3,https://www.youtube.com/watch?v=qqjI9LIycdM
uYppxeUfhd8,-_Olivera_[Live],Júlia Colom,Júlia Colom - “Olivera” [Live],uYppxeUfhd8.mp3,https://www.youtube.com/watch?v=uYppxeUfhd8
FcpgFHHSw3Q,-_Persones_[Live],Júlia Colom,Júlia Colom - Júlia Colom “Persones” [Live],FcpgFHHSw3Q.mp3,https://www.youtube.com/watch?v=FcpgFHHSw3Q
t9SPbG06-lo,Marxa_enrere_Video_oficial,Ruben Campo,Ruben Campo | Marxa enrere | Video oficial,t9SPbG06-lo.mp3,https://www.youtube.com/watch?v=t9SPbG06-lo
ZmieVSJRtl8,-_Sentits_Oposats_ft._Renaldo_&_Clara_(Lyric_Video),Els llums de colors,Els llums de colors - Sentits Oposats ft. Renaldo & Clara (Lyric Video),ZmieVSJRtl8.mp3,https://www.youtube.com/watch?v=ZmieVSJRtl8
fr2vmQmIdaI,-_Hauries_hagut_de_venir_(videoclip_oficial),Guillem Gisbert,Guillem Gisbert - Hauries hagut de venir (videoclip oficial),fr2vmQmIdaI.mp3,https://www.youtube.com/watch?v=fr2vmQmIdaI
W5pqcM-VaxA,-_La_Guerra_de_l'Emú,El Pony Pisador,El Pony Pisador - La Guerra de l'Emú,W5pqcM-VaxA.mp3,https://www.youtube.com/watch?v=W5pqcM-VaxA
YXDemZ4FG20,LECOCQ_Sépia,Lecocq,LECOCQ - Sépia,YXDemZ4FG20.mp3,https://www.youtube.com/watch?v=YXDemZ4FG20
vlLoZ497Fok,DEM_CAU_LA_NIT_con_STILL_ILL_y_AUXILI_Videoclip,DEM system,DEM | CAU LA NIT  | con STILL ILL y AUXILI | Videoclip,vlLoZ497Fok.mp3,https://www.youtube.com/watch?v=vlLoZ497Fok
gK0neoCkBIQ,-_Les_dues_torres_(videoclip_oficial),Guillem Gisbert,Guillem Gisbert - Les dues torres (videoclip oficial),gK0neoCkBIQ.mp3,https://www.youtube.com/watch?v=gK0neoCkBIQ
0dHXJ6hIXXk,-_Waltzing_Matilda_(videoclip_oficial),Guillem Gisbert,Guillem Gisbert - Waltzing Matilda (videoclip oficial),0dHXJ6hIXXk.mp3,https://www.youtube.com/watch?v=0dHXJ6hIXXk
WZvBTT65CNw,ROCKSTAR_I_PEPET_I_MARIETA_prod._The_Tyets_i_Jaume_Quilez_(Videoclip),Pepet i marieta,ROCKSTAR I PEPET I MARIETA prod. The Tyets i Jaume Quilez (Videoclip),WZvBTT65CNw.mp3,https://www.youtube.com/watch?v=WZvBTT65CNw
xLrexRjPEI0,-_La_vida_mentrestant_(Videolyric_Oficial),Socunbohemio,Socunbohemio - La vida mentrestant (Videolyric Oficial),xLrexRjPEI0.mp3,https://www.youtube.com/watch?v=xLrexRjPEI0
C1a1ZEx2HeY,"MARIA_HEIN,_Mushkaa_TEMPS_(Video_Oficial)",Maria Hein,"MARIA HEIN, Mushkaa - TEMPS (Video Oficial)",C1a1ZEx2HeY.mp3,https://www.youtube.com/watch?v=C1a1ZEx2HeY
UzselVyak6c,-_Contraban_(videoclip_oficial),La Ludwig Band,La Ludwig Band - Contraban (videoclip oficial),UzselVyak6c.mp3,https://www.youtube.com/watch?v=UzselVyak6c
NewKI90Nrfs,-_Ulls_en_blanc_(video_oficial),Anna Andreu,Anna Andreu - Ulls en blanc (video oficial),NewKI90Nrfs.mp3,https://www.youtube.com/watch?v=NewKI90Nrfs
0aj3RW7aC38,"LA_MARIA_Gall_roig,_gall_negre_(videoclip)",La Maria,"LA MARIA - Gall roig, gall negre (videoclip)",0aj3RW7aC38.mp3,https://www.youtube.com/watch?v=0aj3RW7aC38
dUHLRgpuMqU,-_Pujam_al_top_(Àudio_oficial),Joan Miquel Oliver,Joan Miquel Oliver - Pujam al top (Àudio oficial),dUHLRgpuMqU.mp3,https://www.youtube.com/watch?v=dUHLRgpuMqU
DnLssVUoi_0,-_Guanyar_(àudio_oficial),La Ludwig Band,La Ludwig Band - Guanyar (àudio oficial),DnLssVUoi_0.mp3,https://www.youtube.com/watch?v=DnLssVUoi_0
0S2i1wrpnuc,OKDW_Només_Amigues_[Official_Video],okdw,OKDW - Només Amigues [Official Video],0S2i1wrpnuc.mp3,https://www.youtube.com/watch?v=0S2i1wrpnuc
qsacrZ6hB38,MARIA_HEIN_FIU_FIUUU_(Video_Oficial),Maria Hein,MARIA HEIN - FIU FIUUU (Video Oficial),qsacrZ6hB38.mp3,https://www.youtube.com/watch?v=qsacrZ6hB38
DomRyxK0PhA,-_Ressaca_a_sa_platja_[audio_oficial],Maria Jaume,Maria Jaume - Ressaca a sa platja [audio oficial],DomRyxK0PhA.mp3,https://www.youtube.com/watch?v=DomRyxK0PhA
FAMFkYUWvqs,"-_Manela,_no_vull_currar_per_vostè_(videoclip_oficial)",La Ludwig Band,"La Ludwig Band - Manela, no vull currar per vostè (videoclip oficial)",FAMFkYUWvqs.mp3,https://www.youtube.com/watch?v=FAMFkYUWvqs
XX88P16s6Dg,-_Avions_volant_(Audio_Oficial),Julieta,Julieta - Avions volant (Audio Oficial),XX88P16s6Dg.mp3,https://www.youtube.com/watch?v=XX88P16s6Dg
34e1ipXkCR0,MARIA_HEIN_FETS_DE_FIL_(Audio_Oficial),Maria Hein,MARIA HEIN - FETS DE FIL (Audio Oficial),34e1ipXkCR0.mp3,https://www.youtube.com/watch?v=34e1ipXkCR0
uf0_SvFfLMc,"Au,_Jovent!_Fetus_Cançó_de_la_Diada_2023.",ASSEMBLEA,"Au, Jovent! - Fetus // Cançó de la Diada 2023.",uf0_SvFfLMc.mp3,https://www.youtube.com/watch?v=uf0_SvFfLMc
u4xdDp-kS2U,-_El_teu_noi_(àudio_oficial),La Ludwig Band,La Ludwig Band - El teu noi (àudio oficial),u4xdDp-kS2U.mp3,https://www.youtube.com/watch?v=u4xdDp-kS2U
j95nHIt41ZA,"PEPET_I_MARIETA,_Sexenni_CRIDA_YÉ!_(Videoclip_oficial)",Pepet i marieta,"PEPET I MARIETA, Sexenni - CRIDA YÉ! (Videoclip oficial)",j95nHIt41ZA.mp3,https://www.youtube.com/watch?v=j95nHIt41ZA
dR-azgmpVp0,-_ATENEA,SANTA SALUT,SANTA SALUT - ATENEA,dR-azgmpVp0.mp3,https://www.youtube.com/watch?v=dR-azgmpVp0
p4P6qqf6UHI,-_Lo_Que_Romp_Es_Coret,Maria Jaume,Maria Jaume - Lo Que Romp Es Coret,p4P6qqf6UHI.mp3,https://www.youtube.com/watch?v=p4P6qqf6UHI
bXtMUIKc-iI,-_T'enxules_(Audio_Oficial),Julieta,Julieta - T'enxules (Audio Oficial),bXtMUIKc-iI.mp3,https://www.youtube.com/watch?v=bXtMUIKc-iI
rGKhmyRUQIo,BOOM_BOOM_FIGHTERS_&_COOKAH_P_TutukiSplash_(Visualizer),Boom Boom Fighters,BOOM BOOM FIGHTERS & COOKAH P - TutukiSplash (Visualizer),rGKhmyRUQIo.mp3,https://www.youtube.com/watch?v=rGKhmyRUQIo
SOYXDF5VH24,-_El_Crit_(Videolyric),Ramon Mirabet,Ramon Mirabet - El Crit (Videolyric),SOYXDF5VH24.mp3,https://www.youtube.com/watch?v=SOYXDF5VH24
t9r7ppGUePM,GERTRUDIS_5_minutillos_(videoclip),Gertrudis,GERTRUDIS | 5 minutillos (videoclip),t9r7ppGUePM.mp3,https://www.youtube.com/watch?v=t9r7ppGUePM
LeV-GBuER2E,-_El_Riu_(Videoclip),Renaldo & Clara,Renaldo & Clara - El Riu (Videoclip),LeV-GBuER2E.mp3,https://www.youtube.com/watch?v=LeV-GBuER2E
xx0V0ddlTCQ,-_El_Tall_feat._Ferran_Palau_(Videolyric_Oficial),Clara Peya,Clara Peya - El Tall feat. Ferran Palau (Videolyric Oficial),xx0V0ddlTCQ.mp3,https://www.youtube.com/watch?v=xx0V0ddlTCQ
16z9Ex9soac,Persones_[Official_Audio],Júlia Colom,"Júlia Colom ""Persones"" [Official Audio]",16z9Ex9soac.mp3,https://www.youtube.com/watch?v=16z9Ex9soac
MIb_nUzLOVU,-_Tu_tens_raó_(Prod._by_GALA_Studio),Subliminal,Subliminal - Tu tens raó (Prod. by GALA Studio),MIb_nUzLOVU.mp3,https://www.youtube.com/watch?v=MIb_nUzLOVU
dGKw7E1ijVA,",_InnerCut,_Ferran_Palau_Amb_Tu",Phoac,"Phoac, InnerCut, Ferran Palau - Amb Tu",dGKw7E1ijVA.mp3,https://www.youtube.com/watch?v=dGKw7E1ijVA
U0-_M75L_fM,LAL'BA_feat_DELAFÉ_Y_LAS_FLORES_AZULES_Que_es_pari_el_món_(Videoclip),LAL'BA MUSIC,LAL'BA feat DELAFÉ Y LAS FLORES AZULES | Que es pari el món (Videoclip),U0-_M75L_fM.mp3,https://www.youtube.com/watch?v=U0-_M75L_fM
ea7yILoCCg8,-_Addicte_a_l'amor_(Videoclip_Oficial),Willy Riba,Willy Riba - Addicte a l'amor (Videoclip Oficial),ea7yILoCCg8.mp3,https://www.youtube.com/watch?v=ea7yILoCCg8
g2e1YmRyFao,-_7_de_novembre_de_2022_[lyric_video],Marialluïsa,Marialluïsa - 7 de novembre de 2022 [lyric video],g2e1YmRyFao.mp3,https://www.youtube.com/watch?v=g2e1YmRyFao
p3NesYndiBg,'Quietud'_d'_ft._Rita_Payés_i_Pol_Batlle,Anna Andreu,'Quietud' d'Anna Andreu ft. Rita Payés i Pol Batlle,p3NesYndiBg.mp3,https://www.youtube.com/watch?v=p3NesYndiBg
VL0lpK8LGWw,Falç_de_Metzinera_La_Tempesta_(Videoclip),Falç de Fetillera,Falç de Metzinera - La Tempesta (Videoclip) | Falç de Fetillera,VL0lpK8LGWw.mp3,https://www.youtube.com/watch?v=VL0lpK8LGWw
haRSp4VJxOc,-_Globus_[videoclip_oficial],Renaldo & Clara,Renaldo & Clara - Globus [videoclip oficial],haRSp4VJxOc.mp3,https://www.youtube.com/watch?v=haRSp4VJxOc
MAmjAfKbdWo,-_som_tan_petits_(Videolyric_Oficial),Socunbohemio,Socunbohemio - som tan petits (Videolyric Oficial),MAmjAfKbdWo.mp3,https://www.youtube.com/watch?v=MAmjAfKbdWo
H7rZT4_rP1A,Canta_para_seguir_featuring_Pol_Batlle_[Official_Audio],Júlia Colom,"Júlia Colom ""Canta para seguir"" featuring Pol Batlle [Official Audio]",H7rZT4_rP1A.mp3,https://www.youtube.com/watch?v=H7rZT4_rP1A
wzWR6amaP70,-_Aportar_bellesa_al_món_(Videoclip_Oficial),Anna Roig,Anna Roig - Aportar bellesa al món (Videoclip Oficial),wzWR6amaP70.mp3,https://www.youtube.com/watch?v=wzWR6amaP70
4Snl_F4SIBw,-_Les_coses_que_no_m'agraden_de_tu_(Videoclip_Oficial),Socunbohemio,Socunbohemio - Les coses que no m'agraden de tu (Videoclip Oficial),4Snl_F4SIBw.mp3,https://www.youtube.com/watch?v=4Snl_F4SIBw
k-cqzuyORgw,LA_MARIA_AMODIÑO_(Romanç_3_de_ledicia)_L'Assumpció_2023,La Maria,LA MARIA - AMODIÑO (Romanç 3 - de ledicia) - L'Assumpció 2023,k-cqzuyORgw.mp3,https://www.youtube.com/watch?v=k-cqzuyORgw
XbPyNGgqzn4,-_La_font_gelada_(Videoclip_oficial),Ernest Crusats,Ernest Crusats - La font gelada (Videoclip oficial),XbPyNGgqzn4.mp3,https://www.youtube.com/watch?v=XbPyNGgqzn4
XYWjKHrGz6w,-_Les_nits_sense_dormir_[videoclip_oficial],Marialluïsa,Marialluïsa - Les nits sense dormir [videoclip oficial],XYWjKHrGz6w.mp3,https://www.youtube.com/watch?v=XYWjKHrGz6w
YBGDZwLe3jg,-_Per_tu_ningú,Subliminal,Subliminal - Per tu ningú,YBGDZwLe3jg.mp3,https://www.youtube.com/watch?v=YBGDZwLe3jg
7dDRHnaR_UQ,-_Ses_paraules_s'emporta_el_vent_(Videolyric_Oficial),Socunbohemio,Socunbohemio - Ses paraules s'emporta el vent (Videolyric Oficial),7dDRHnaR_UQ.mp3,https://www.youtube.com/watch?v=7dDRHnaR_UQ
449ougKUPhw,BOOM_BOOM_FIGHTERS_&_COOKAH_P_El_tió_no_vol_cagar_[Videoclip],Boom Boom Fighters,BOOM BOOM FIGHTERS & COOKAH P - El tió no vol cagar [Videoclip],449ougKUPhw.mp3,https://www.youtube.com/watch?v=449ougKUPhw
-bxWcIPYER4,-_El_conte_que_mai_s'acaba_(Videoclip_Oficial),Socunbohemio,Socunbohemio - El conte que mai s'acaba  (Videoclip Oficial),-bxWcIPYER4.mp3,https://www.youtube.com/watch?v=-bxWcIPYER4
I-1kgcvziTY,LLIURE_I_FORTA_(Single_Oficial),Joan Rovira,LLIURE I FORTA - Joan Rovira (Single Oficial),I-1kgcvziTY.mp3,https://www.youtube.com/watch?v=I-1kgcvziTY
JLsDiK-XNvY,Estròfica_[Official_Video],Júlia Colom,"Júlia Colom ""Estròfica"" [Official Video]",JLsDiK-XNvY.mp3,https://www.youtube.com/watch?v=JLsDiK-XNvY
d4FUof5FCIg,Tonada_de_segar_[Official_Audio],Júlia Colom,"Júlia Colom ""Tonada de segar"" [Official Audio]",d4FUof5FCIg.mp3,https://www.youtube.com/watch?v=d4FUof5FCIg
WLkA238TipE,PAU_VALLVÉ_Tu_deixa't_portar_(Videoclip),Pau Vallvé,PAU VALLVÉ - Tu deixa't portar (Videoclip),WLkA238TipE.mp3,https://www.youtube.com/watch?v=WLkA238TipE
z6udT__caAc,NAVET_Tu_i_jo_dubtant_(videoclip_oficial),Navet,"NAVET - ""Tu i jo dubtant"" (videoclip oficial)",z6udT__caAc.mp3,https://www.youtube.com/watch?v=z6udT__caAc
0QfGtBt5lFE,-_Porta_Oberta_(Videoclip_oficial),Ernest Crusats,"Ernest Crusats - ""Porta Oberta"" (Videoclip oficial)",0QfGtBt5lFE.mp3,https://www.youtube.com/watch?v=0QfGtBt5lFE
zJ3CDw4beHk,NAVET_Qui_soc_(Videoclip_Oficial),Kasba Music,"NAVET - ""Qui soc?"" (Videoclip Oficial)",zJ3CDw4beHk.mp3,https://www.youtube.com/watch?v=zJ3CDw4beHk
2JRjkIRXMuk,DESERT_JA_NO_ET_TINC,Desert,DESERT - JA NO ET TINC,2JRjkIRXMuk.mp3,https://www.youtube.com/watch?v=2JRjkIRXMuk
QpbaJ8wRGrk,PAU_VALLVÉ_Llevar-nos_cada_matí_(LletresLetrasLyrics),Pau Vallvé,PAU VALLVÉ - Llevar-nos cada matí (Lletres/Letras/Lyrics),QpbaJ8wRGrk.mp3,https://www.youtube.com/watch?v=QpbaJ8wRGrk
-JIc8OAqJgE,Fetus_La_sega_[videoclip_oficial],bankrobberbcn,Fetus - La sega [videoclip oficial],-JIc8OAqJgE.mp3,https://www.youtube.com/watch?v=-JIc8OAqJgE
PecH1Zxvyuo,Da_Souza_Bomba_de_fum,bankrobberbcn,Da Souza - Bomba de fum,PecH1Zxvyuo.mp3,https://www.youtube.com/watch?v=PecH1Zxvyuo
8FRHf-KkzXk,NAVET_Volem_equivocar-nos_(Videoclip_oficial),Kasba Music,"NAVET - ""Volem equivocar-nos""   (Videoclip oficial)",8FRHf-KkzXk.mp3,https://www.youtube.com/watch?v=8FRHf-KkzXk
NGKUWjeZylI,PAU_VALLVÉ_Aquest_cop_sí_(LletresLetrasLyrics),Pau Vallvé,PAU VALLVÉ - Aquest cop sí (Lletres/Letras/Lyrics),NGKUWjeZylI.mp3,https://www.youtube.com/watch?v=NGKUWjeZylI
yd1ww2eoTpU,PEDRES_BLANQUES_-,Magalí Datzira,PEDRES BLANQUES - Magalí Datzira,yd1ww2eoTpU.mp3,https://www.youtube.com/watch?v=yd1ww2eoTpU
oyWdttKEFRE,Sanjosex_Acte_de_sobirania,bankrobberbcn,Sanjosex - Acte de sobirania,oyWdttKEFRE.mp3,https://www.youtube.com/watch?v=oyWdttKEFRE
Gk2NAy6Y9ko,Res_a_dir-te_(Àudio_Oficial),CRISBRU,Res a dir-te - CRISBRU (Àudio Oficial),Gk2NAy6Y9ko.mp3,https://www.youtube.com/watch?v=Gk2NAy6Y9ko
vCqO1aTxsCc,-_Trenca'm_el_cor_(Lyrics_Official),Julieta,Julieta - Trenca'm el cor (Lyrics Official),vCqO1aTxsCc.mp3,https://www.youtube.com/watch?v=vCqO1aTxsCc
tAlL3fZUmCA,PAU_VALLVÉ_Berenar_sopar_(LletresLetrasLyrics),Pau Vallvé,PAU VALLVÉ - Berenar sopar (Lletres/Letras/Lyrics),tAlL3fZUmCA.mp3,https://www.youtube.com/watch?v=tAlL3fZUmCA
JnheDLkXrpg,-_PIKIN,Subliminal,Subliminal - PIKIN,JnheDLkXrpg.mp3,https://www.youtube.com/watch?v=JnheDLkXrpg
th3N7l-DFGc,Et_trobo_tant_(Àudio_Oficial),CRISBRU,Et trobo tant - CRISBRU (Àudio Oficial),th3N7l-DFGc.mp3,https://www.youtube.com/watch?v=th3N7l-DFGc
Agd1LYeBTos,PAU_VALLVÉ_Això_ja_està_(LletresLetrasLyrics),Pau Vallvé,PAU VALLVÉ - Això ja està (Lletres/Letras/Lyrics),Agd1LYeBTos.mp3,https://www.youtube.com/watch?v=Agd1LYeBTos
QJI72Afv7_M,Da_Souza_247_[videoclip_oficial],bankrobberbcn,Da Souza - 24/7 [videoclip oficial],QJI72Afv7_M.mp3,https://www.youtube.com/watch?v=QJI72Afv7_M
NMEBm425rGk,TROPICAL_GALAXIA_Medicina_(videoclip)_EPISODI_I,Tropical Galaxia,TROPICAL GALAXIA - Medicina (videoclip) EPISODI I,NMEBm425rGk.mp3,https://www.youtube.com/watch?v=NMEBm425rGk
P_3JlfdYx9M,-_A_les_fosques_(Video_Oficial),Julieta,Julieta - A les fosques (Video Oficial),P_3JlfdYx9M.mp3,https://www.youtube.com/watch?v=P_3JlfdYx9M
bWo9sgH2jIM,Da_Souza_Fotogrames_[videoclip_oficial],bankrobberbcn,Da Souza - Fotogrames [videoclip oficial],bWo9sgH2jIM.mp3,https://www.youtube.com/watch?v=bWo9sgH2jIM
RESSFiaaU9k,Maria_Jaume_–_Ni_Picassos_ni_Dalís,bankrobberbcn,Maria Jaume – Ni Picassos ni Dalís,RESSFiaaU9k.mp3,https://www.youtube.com/watch?v=RESSFiaaU9k
0_VCqryfoZM,-_Oh_La_La_(Videoclip_Oficial),Antònia Font,Antònia Font - Oh La La (Videoclip Oficial),0_VCqryfoZM.mp3,https://www.youtube.com/watch?v=0_VCqryfoZM
3bpmmlejvzw,GINESTÀ_Ulls_d'avellana,Ginestà Oficial,GINESTÀ - Ulls d'avellana,3bpmmlejvzw.mp3,https://www.youtube.com/watch?v=3bpmmlejvzw
kXVglv4qZiM,-_Me_desplom,Maria Jaume,Maria Jaume - Me desplom,kXVglv4qZiM.mp3,https://www.youtube.com/watch?v=kXVglv4qZiM
y8VhkERovrA,FERRAN_PALAU_JOIA,Ferran Palau,FERRAN PALAU - JOIA,y8VhkERovrA.mp3,https://www.youtube.com/watch?v=y8VhkERovrA
UpEQJsX3O04,-_A_final_de_mes_(amb_Núria_Graham),Maria Jaume,Maria Jaume - A final de mes (amb Núria Graham),UpEQJsX3O04.mp3,https://www.youtube.com/watch?v=UpEQJsX3O04
ByMYIVaxJ_w,El_Petit_de_Cal_Eril_Ara_o_mai,el petit de cal eril,El Petit de Cal Eril - Ara o mai,ByMYIVaxJ_w.mp3,https://www.youtube.com/watch?v=ByMYIVaxJ_w
nzeHGtp5PSY,-_2008_(videoclip_oficial),Maria Jaume,Maria Jaume - 2008 (videoclip oficial),nzeHGtp5PSY.mp3,https://www.youtube.com/watch?v=nzeHGtp5PSY
4bQBHBNJnNA,-_Un_Minut_Estroboscòpica_(Videoclip),Antònia Font,Antònia Font - Un Minut Estroboscòpica (Videoclip),4bQBHBNJnNA.mp3,https://www.youtube.com/watch?v=4bQBHBNJnNA
dSEEhX4lHGg,Somni,Ginestà - Topic,Somni,dSEEhX4lHGg.mp3,https://www.youtube.com/watch?v=dSEEhX4lHGg
4f_7-NsqQ40,"Sopa_de_cabra_El_boig_de_la_ciutat_(30_anys)_feat._Alvaro_Soler,_Alfred_García_i_Ramon_Mirabet",Sopa de Cabra,"Sopa de cabra - El boig de la ciutat (30 anys) feat. Alvaro Soler, Alfred García i Ramon Mirabet",4f_7-NsqQ40.mp3,https://www.youtube.com/watch?v=4f_7-NsqQ40
IR1e7znHPkQ,LAL'BA_Quan_Arribi_Lal'Ba_(videoclip),LAL'BA MUSIC,LAL'BA | Quan Arribi Lal'Ba (videoclip),IR1e7znHPkQ.mp3,https://www.youtube.com/watch?v=IR1e7znHPkQ
_6yLv18yS7k,Camping_Sessions_Ferran_Palau_Ft._Sandra_Monfort_'Més_enllà',Hidden Track Records,Camping Sessions: Ferran Palau Ft. Sandra Monfort 'Més enllà',_6yLv18yS7k.mp3,https://www.youtube.com/watch?v=_6yLv18yS7k
twH2IMpsX88,Nerea_Rodríguez_Papallones_(Videoclip_Oficial),NEREA,Nerea Rodríguez - Papallones (Videoclip Oficial),twH2IMpsX88.mp3,https://www.youtube.com/watch?v=twH2IMpsX88
Oym-fl2KOBM,Cada_dia_surt_el_sol,el petit de cal eril,Cada dia surt el sol,Oym-fl2KOBM.mp3,https://www.youtube.com/watch?v=Oym-fl2KOBM
FUSwOJ7khNw,El_Petit_de_Cal_Eril_Cap_a_tu_[Clip_Oficial],el petit de cal eril,El Petit de Cal Eril - Cap a tu [Clip Oficial],FUSwOJ7khNw.mp3,https://www.youtube.com/watch?v=FUSwOJ7khNw
kW2JeUL4jYE,TROPICAL_GALAXIA_feat._MALUKS_El_nostre_oasi_(videoclip)_EPISODI_I,Tropical Galaxia,TROPICAL GALAXIA feat. MALUKS - El nostre oasi (videoclip) EPISODI I,kW2JeUL4jYE.mp3,https://www.youtube.com/watch?v=kW2JeUL4jYE
6CEYp6s_yg4,El_Petit_de_Cal_Eril_Non_Tornerai_[Clip_Oficial],el petit de cal eril,El Petit de Cal Eril - Non Tornerai [Clip Oficial],6CEYp6s_yg4.mp3,https://www.youtube.com/watch?v=6CEYp6s_yg4
dVsz4zOr4XI,Power_Burkas_'La_Traça',bcoredisc,Power Burkas 'La Traça',dVsz4zOr4XI.mp3,https://www.youtube.com/watch?v=dVsz4zOr4XI
MWorzPep-lE,El_Petit_de_Cal_Eril_Cauen_les_estrelles_[Clip_Oficial],el petit de cal eril,El Petit de Cal Eril - Cauen les estrelles [Clip Oficial],MWorzPep-lE.mp3,https://www.youtube.com/watch?v=MWorzPep-lE
TqTYx2h_liI,"Amics,_Tiets_i_Coneguts_feat._Els_Amics_de_les_Arts_(Videoclip_Oficial)",The Tyets,"Amics, Tiets i Coneguts | The Tyets feat. Els Amics de les Arts (Videoclip Oficial)",TqTYx2h_liI.mp3,https://www.youtube.com/watch?v=TqTYx2h_liI
TXoWOAbbFCQ,-_La_Jungla_(videoclip_oficial),Manel,Manel - La Jungla (videoclip oficial),TXoWOAbbFCQ.mp3,https://www.youtube.com/watch?v=TXoWOAbbFCQ
H-Ih7akU3VE,-_Cauen_flors_[videoclip_oficial],Marialluïsa,Marialluïsa - Cauen flors [videoclip oficial],H-Ih7akU3VE.mp3,https://www.youtube.com/watch?v=H-Ih7akU3VE
kje17vT4g3g,-_Tipus_suite_(videoclip_oficial),Manel,Manel - Tipus suite (videoclip oficial),kje17vT4g3g.mp3,https://www.youtube.com/watch?v=kje17vT4g3g
8QDILrk-vEI,Supervivència_EBRI_KNIGHT_+_KETEKALLES_[Videoclip],Ebri Knight,Supervivència | EBRI KNIGHT + KETEKALLES [Videoclip],8QDILrk-vEI.mp3,https://www.youtube.com/watch?v=8QDILrk-vEI
E5ZCJ8buOW0,El_petit_de_cal_eril_Com_quan_dormim_[clip_oficial],el petit de cal eril,El petit de cal eril -  Com quan dormim  [clip oficial],E5ZCJ8buOW0.mp3,https://www.youtube.com/watch?v=E5ZCJ8buOW0
CzJbWYRyGwQ,Fetus_Romanço_d'en_Quico_Sabaté_[lyric_video],bankrobberbcn,Fetus - Romanço d'en Quico Sabaté [lyric video],CzJbWYRyGwQ.mp3,https://www.youtube.com/watch?v=CzJbWYRyGwQ
f7dytPY8TNQ,XAVI_SARRIÀ_No_s'apaguen_les_estreles_(BSO_La_Mort_de_Guillem),Xavi Sarrià,XAVI SARRIÀ - No s'apaguen les estreles (BSO La Mort de Guillem),f7dytPY8TNQ.mp3,https://www.youtube.com/watch?v=f7dytPY8TNQ
UBJLsXMzWmw,"Buhos_El_dia_de_la_Victòria_Feat._Miki_Núñez,_Lildami_i_Suu_(videoclip_oficial)",Buhos Oficial,"Buhos - El dia de la Victòria Feat. Miki Núñez, Lildami i Suu (videoclip oficial)",UBJLsXMzWmw.mp3,https://www.youtube.com/watch?v=UBJLsXMzWmw
w5Z8R15xxVQ,",_Oques_Grasses_The_Bright_Side_(Official_Video)",STAY HOMAS,"STAY HOMAS, Oques Grasses - The Bright Side (Official Video)",w5Z8R15xxVQ.mp3,https://www.youtube.com/watch?v=w5Z8R15xxVQ
